datetime,mileage,avgSpeed,maxSpeed,moveTime,engineTime,parking,consumed,avgConsumed,initialPitchAngle,initialRollAngle,initialVolFuelRalenti,initialVolFuelOptimo,initialVolSobrecarga,initialHorasRalenti,initialHorasOptimo,finalPitchAngle,finalRollAngle,finalVolFuelRalenti,finalVolFuelOptimo,finalVolFuelSobrecarga,finalHorasRalenti,finalHorasOptimo,fuelRalenti,fuelOptimo,fuelTotal,horasRalenti,horasOptimo,horasTotal,nm,timestamp,diff,date,label_dt,label_hr,hour,turn,day,year,month,week,year_week,month_week,nroday,nrohour
2023-01-29 09:00:00,0.01,0.0,0.0,0.0,0.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HT61,1674982800,1.0,2023-01-29,2023-01-29 09:00,09:00,9,day,Sunday,2023,1,4,2023,1,4,2
2023-01-29 10:00:00,0.01,0.0,0.0,0.0,0.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HT61,1674986400,1.0,2023-01-29,2023-01-29 10:00,10:00,10,day,Sunday,2023,1,4,2023,1,4,3
2023-01-29 11:00:00,0.03,0.0,0.0,0.0,0.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HT61,1674990000,1.0,2023-01-29,2023-01-29 11:00,11:00,11,day,Sunday,2023,1,4,2023,1,4,4
2023-01-29 12:00:00,0.05,0.0,0.0,0.0,0.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HT61,1674993600,1.0,2023-01-29,2023-01-29 12:00,12:00,12,day,Sunday,2023,1,4,2023,1,4,5
2023-01-29 13:00:00,0.06,0.0,0.0,0.0,0.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HT61,1674997200,1.0,2023-01-29,2023-01-29 13:00,13:00,13,day,Sunday,2023,1,4,2023,1,4,6
2023-01-29 14:00:00,14.73,15.0,43.0,2.78,0.91,0.16,36.74,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HT61,1675000800,1.0,2023-01-29,2023-01-29 14:00,14:00,14,day,Sunday,2023,1,4,2023,1,4,7
2023-01-29 15:00:00,17.2,17.0,39.0,0.0,0.95,0.0,35.93,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HT61,1675004400,1.0,2023-01-29,2023-01-29 15:00,15:00,15,day,Sunday,2023,1,4,2023,1,4,8
2023-01-29 16:00:00,20.17,20.0,44.0,0.0,0.95,0.03,40.48,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HT61,1675008000,1.0,2023-01-29,2023-01-29 16:00,16:00,16,day,Sunday,2023,1,4,2023,1,4,9
2023-01-29 17:00:00,16.11,16.0,45.0,1.46,0.93,0.05,28.17,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HT61,1675011600,1.0,2023-01-29,2023-01-29 17:00,17:00,17,day,Sunday,2023,1,4,2023,1,4,10
2023-01-29 18:00:00,17.01,17.0,54.0,0.25,0.78,0.36,26.52,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HT61,1675015200,1.0,2023-01-29,2023-01-29 18:00,18:00,18,day,Sunday,2023,1,4,2023,1,4,11
2023-01-29 19:00:00,8.33,8.0,36.0,2.11,0.96,0.23,33.3,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HT61,1675018800,1.0,2023-01-29,2023-01-29 19:00,19:00,19,night,Sunday,2023,1,4,2023,1,4,12
2023-01-29 20:00:00,18.07,18.0,40.0,0.0,0.94,0.0,38.27,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HT61,1675022400,1.0,2023-01-29,2023-01-29 20:00,20:00,20,night,Sunday,2023,1,4,2023,1,4,13
2023-01-29 21:00:00,21.68,22.0,41.0,0.63,0.94,0.08,37.33,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HT61,1675026000,1.0,2023-01-29,2023-01-29 21:00,21:00,21,night,Sunday,2023,1,4,2023,1,4,14
2023-01-29 22:00:00,15.96,16.0,39.0,0.93,0.95,0.08,33.84,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HT61,1675029600,1.0,2023-01-29,2023-01-29 22:00,22:00,22,night,Sunday,2023,1,4,2023,1,4,15
2023-01-29 23:00:00,14.75,15.0,42.0,0.86,0.94,0.2,28.99,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HT61,1675033200,1.0,2023-01-29,2023-01-29 23:00,23:00,23,night,Sunday,2023,1,4,2023,1,4,16
2023-01-30 00:00:00,18.43,19.0,40.0,0.65,0.95,0.08,35.34,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HT61,1675036800,1.0,2023-01-29,2023-01-30 00:00,00:00,0,night,Sunday,2023,1,4,2023,1,4,17
2023-01-30 01:00:00,1.48,1.0,31.0,0.28,0.42,0.88,3.27,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HT61,1675040400,1.0,2023-01-29,2023-01-30 01:00,01:00,1,night,Sunday,2023,1,4,2023,1,4,18
2023-01-30 02:00:00,14.41,15.0,39.0,0.8,0.96,0.31,29.78,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HT61,1675044000,1.0,2023-01-29,2023-01-30 02:00,02:00,2,night,Sunday,2023,1,4,2023,1,4,19
2023-01-30 03:00:00,10.34,10.0,39.0,0.6,0.96,0.43,21.91,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HT61,1675047600,1.0,2023-01-29,2023-01-30 03:00,03:00,3,night,Sunday,2023,1,4,2023,1,4,20
2023-01-30 04:00:00,8.48,9.0,40.0,0.0,0.34,0.65,17.03,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HT61,1675051200,1.0,2023-01-29,2023-01-30 04:00,04:00,4,night,Sunday,2023,1,4,2023,1,4,21
2023-01-30 05:00:00,6.12,6.0,35.0,0.3,0.5,0.68,9.11,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HT61,1675054800,1.0,2023-01-29,2023-01-30 05:00,05:00,5,night,Sunday,2023,1,4,2023,1,4,22
2023-01-30 06:00:00,3.24,3.0,31.0,0.78,0.34,0.79,7.43,0.44,0.0,0.0,1241.69,31015.55,0.95,0.0,0.0,0.0,0.0,1242.08,31016.54,0.95,0.0,0.0,0.38999999999987267,0.9900000000016007,1.3800000000014734,0.0,0.0,0.0,HT61,1675058400,1.0,2023-01-29,2023-01-30 06:00,06:00,6,night,Sunday,2023,1,4,2023,1,4,23
2023-01-30 07:00:00,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HT62,1675062000,34.0,2023-01-30,2023-01-30 07:00,07:00,7,day,Monday,2023,1,4,2023,1,5,0
2023-01-30 07:00:00,14.39,14.0,39.0,0.28,0.94,0.15,32.19,0.45,-1.96,-2.24,1242.08,31016.66,0.95,0.0,0.0,3.36,1.01,1243.75,31047.18,0.95,0.0,0.0,1.6700000000000728,30.520000000000437,32.19000000000051,0.0,0.0,0.0,HT61,1675062000,1.0,2023-01-30,2023-01-30 07:00,07:00,7,day,Monday,2023,1,4,2023,1,5,0
2023-01-30 08:00:00,13.34,13.0,44.0,0.71,0.95,0.25,23.11,0.58,0.45,0.17,1243.75,31047.67,0.95,0.0,0.0,-1.01,6.5,1245.66,31068.42,0.95,0.0,0.0,1.9100000000000819,20.75,22.660000000000082,0.0,0.0,0.0,HT61,1675065600,1.0,2023-01-30,2023-01-30 08:00,08:00,8,day,Monday,2023,1,4,2023,1,5,1
2023-01-30 09:00:00,11.16,11.0,36.0,0.88,0.81,0.25,24.52,0.46,-1.01,6.39,1245.7,31068.42,0.95,0.0,0.0,7.63,-1.29,1246.98,31091.7,0.95,0.0,0.0,1.2799999999999727,23.280000000002474,24.560000000002447,0.0,0.0,0.0,HT61,1675069200,1.0,2023-01-30,2023-01-30 09:00,09:00,9,day,Monday,2023,1,4,2023,1,5,2
2023-01-30 10:00:00,16.23,16.0,37.0,1.56,0.96,0.08,32.47,0.5,-2.13,-2.74,1246.98,31092.4,0.95,0.0,0.0,9.5,3.92,1248.45,31122.71,0.95,0.0,0.0,1.4700000000000273,30.30999999999767,31.7799999999977,0.0,0.0,0.0,HT61,1675072800,1.0,2023-01-30,2023-01-30 10:00,10:00,10,day,Monday,2023,1,4,2023,1,5,3
2023-01-30 11:00:00,13.9,14.0,37.0,1.2,0.96,0.11,27.85,0.5,1.4,7.24,1248.45,31122.83,0.95,0.0,0.0,3.53,-4.09,1250.63,31148.38,0.95,0.0,0.0,2.1800000000000637,25.549999999999272,27.729999999999336,0.0,0.0,0.0,HT61,1675076400,1.0,2023-01-30,2023-01-30 11:00,11:00,11,day,Monday,2023,1,4,2023,1,5,4
2023-01-30 11:00:00,0.0,0.0,0.0,0.0,0.05,0.11,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HT62,1675076400,4.0,2023-01-30,2023-01-30 11:00,11:00,11,day,Monday,2023,1,4,2023,1,5,4
2023-01-30 12:00:00,18.1,18.0,39.0,0.0,0.94,0.0,36.05,0.5,-3.92,-1.01,1250.63,31149.41,0.95,0.0,0.0,-3.08,0.0,1252.15,31182.91,0.95,0.0,0.0,1.5199999999999818,33.5,35.01999999999998,0.0,0.0,0.0,HT61,1675080000,1.0,2023-01-30,2023-01-30 12:00,12:00,12,day,Monday,2023,1,4,2023,1,5,5
2023-01-30 13:00:00,2.24,2.0,39.0,0.67,0.25,0.88,5.04,0.44,-3.58,-0.11,1252.15,31184.22,0.95,0.0,0.0,0.56,-0.78,1252.97,31187.13,0.95,0.0,0.0,0.8199999999999363,2.9099999999998545,3.729999999999791,0.0,0.0,0.0,HT61,1675083600,1.0,2023-01-30,2023-01-30 13:00,13:00,13,day,Monday,2023,1,4,2023,1,5,6
2023-01-30 13:00:00,0.0,0.0,0.0,0.0,0.17,0.61,2.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HT62,1675083600,2.0,2023-01-30,2023-01-30 13:00,13:00,13,day,Monday,2023,1,4,2023,1,5,6
2023-01-30 14:00:00,11.62,18.0,45.0,0.0,0.63,0.0,22.97,0.51,-3.02,-2.91,1253.0,31187.17,0.95,0.0,0.0,-0.34,-0.39,1253.73,31209.33,0.95,0.0,0.0,0.7300000000000182,22.160000000003492,22.89000000000351,0.0,0.0,0.0,HT61,1675087200,1.0,2023-01-30,2023-01-30 14:00,14:00,14,day,Monday,2023,1,4,2023,1,5,7
2023-01-30 15:00:00,11.13,24.0,40.0,0.58,0.94,0.0,30.96,0.04,1.96,8.82,1267.74,31443.16,0.95,0.0,0.0,5.04,-4.65,1268.03,31456.61,0.95,0.0,0.0,0.2899999999999636,13.450000000000728,13.740000000000691,0.0,0.0,0.0,HT61,1675119600,9.0,2023-01-30,2023-01-30 15:00,15:00,15,day,Monday,2023,1,4,2023,1,5,8
2023-01-30 16:00:00,11.13,24.0,40.0,0.58,0.94,0.0,30.96,0.04,1.96,8.82,1267.74,31443.16,0.95,0.0,0.0,5.04,-4.65,1268.03,31456.61,0.95,0.0,0.0,0.2899999999999636,13.450000000000728,13.740000000000691,0.0,0.0,0.0,HT61,1675119600,9.0,2023-01-30,2023-01-30 16:00,16:00,16,day,Monday,2023,1,4,2023,1,5,9
2023-01-30 17:00:00,11.13,24.0,40.0,0.58,0.94,0.0,30.96,0.04,1.96,8.82,1267.74,31443.16,0.95,0.0,0.0,5.04,-4.65,1268.03,31456.61,0.95,0.0,0.0,0.2899999999999636,13.450000000000728,13.740000000000691,0.0,0.0,0.0,HT61,1675119600,9.0,2023-01-30,2023-01-30 17:00,17:00,17,day,Monday,2023,1,4,2023,1,5,10
2023-01-30 18:00:00,11.13,24.0,40.0,0.58,0.94,0.0,30.96,0.04,1.96,8.82,1267.74,31443.16,0.95,0.0,0.0,5.04,-4.65,1268.03,31456.61,0.95,0.0,0.0,0.2899999999999636,13.450000000000728,13.740000000000691,0.0,0.0,0.0,HT61,1675119600,9.0,2023-01-30,2023-01-30 18:00,18:00,18,day,Monday,2023,1,4,2023,1,5,11
2023-01-30 19:00:00,11.13,24.0,40.0,0.58,0.94,0.0,30.96,0.04,1.96,8.82,1267.74,31443.16,0.95,0.0,0.0,5.04,-4.65,1268.03,31456.61,0.95,0.0,0.0,0.2899999999999636,13.450000000000728,13.740000000000691,0.0,0.0,0.0,HT61,1675119600,9.0,2023-01-30,2023-01-30 19:00,19:00,19,night,Monday,2023,1,4,2023,1,5,12
2023-01-30 20:00:00,11.13,24.0,40.0,0.58,0.94,0.0,30.96,0.04,1.96,8.82,1267.74,31443.16,0.95,0.0,0.0,5.04,-4.65,1268.03,31456.61,0.95,0.0,0.0,0.2899999999999636,13.450000000000728,13.740000000000691,0.0,0.0,0.0,HT61,1675119600,9.0,2023-01-30,2023-01-30 20:00,20:00,20,night,Monday,2023,1,4,2023,1,5,13
2023-01-30 21:00:00,0.0,0.0,0.0,0.0,0.23,0.53,1.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HT62,1675112400,8.0,2023-01-30,2023-01-30 21:00,21:00,21,night,Monday,2023,1,4,2023,1,5,14
2023-01-30 21:00:00,11.13,24.0,40.0,0.58,0.94,0.0,30.96,0.04,1.96,8.82,1267.74,31443.16,0.95,0.0,0.0,5.04,-4.65,1268.03,31456.61,0.95,0.0,0.0,0.2899999999999636,13.450000000000728,13.740000000000691,0.0,0.0,0.0,HT61,1675119600,9.0,2023-01-30,2023-01-30 21:00,21:00,21,night,Monday,2023,1,4,2023,1,5,14
2023-01-30 22:00:00,0.34,0.0,4.0,0.0,0.07,0.98,0.75,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HT62,1675116000,1.0,2023-01-30,2023-01-30 22:00,22:00,22,night,Monday,2023,1,4,2023,1,5,15
2023-01-30 22:00:00,11.13,24.0,40.0,0.58,0.94,0.0,30.96,0.04,1.96,8.82,1267.74,31443.16,0.95,0.0,0.0,5.04,-4.65,1268.03,31456.61,0.95,0.0,0.0,0.2899999999999636,13.450000000000728,13.740000000000691,0.0,0.0,0.0,HT61,1675119600,9.0,2023-01-30,2023-01-30 22:00,22:00,22,night,Monday,2023,1,4,2023,1,5,15
2023-01-30 23:00:00,0.49,0.0,8.0,0.0,0.05,0.98,0.74,0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HT62,1675119600,1.0,2023-01-30,2023-01-30 23:00,23:00,23,night,Monday,2023,1,4,2023,1,5,16
2023-01-30 23:00:00,11.13,24.0,40.0,0.58,0.94,0.0,30.96,0.04,1.96,8.82,1267.74,31443.16,0.95,0.0,0.0,5.04,-4.65,1268.03,31456.61,0.95,0.0,0.0,0.2899999999999636,13.450000000000728,13.740000000000691,0.0,0.0,0.0,HT61,1675119600,9.0,2023-01-30,2023-01-30 23:00,23:00,23,night,Monday,2023,1,4,2023,1,5,16
2023-01-31 00:00:00,11.17,11.0,37.0,0.63,0.97,0.23,28.5,0.39,-4.54,-4.09,1268.03,31458.51,0.95,0.0,0.0,-1.01,2.52,1269.8,31483.33,0.95,0.0,0.0,1.7699999999999818,24.820000000003347,26.59000000000333,0.0,0.0,0.0,HT61,1675123200,1.0,2023-01-30,2023-01-31 00:00,00:00,0,night,Monday,2023,1,4,2023,1,5,17
2023-01-31 00:00:00,2.38,2.0,22.0,0.21,0.22,0.76,10.93,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HT62,1675123200,1.0,2023-01-30,2023-01-31 00:00,00:00,0,night,Monday,2023,1,4,2023,1,5,17
2023-01-31 01:00:00,4.81,5.0,37.0,2.08,0.43,0.65,11.94,0.4,-1.06,2.8,1269.89,31483.33,0.95,0.0,0.0,1.4,1.12,1270.68,31494.48,0.95,0.0,0.0,0.7899999999999636,11.149999999997817,11.93999999999778,0.0,0.0,0.0,HT61,1675126800,1.0,2023-01-30,2023-01-31 01:00,01:00,1,night,Monday,2023,1,4,2023,1,5,18
2023-01-31 01:00:00,0.64,1.0,8.0,9.98,0.17,0.85,2.13,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HT62,1675126800,1.0,2023-01-30,2023-01-31 01:00,01:00,1,night,Monday,2023,1,4,2023,1,5,18
2023-01-31 02:00:00,16.47,17.0,39.0,0.0,0.92,0.0,29.83,0.55,1.45,0.84,1270.77,31494.48,0.95,0.0,0.0,-2.63,-5.94,1272.1,31523.06,0.95,0.0,0.0,1.3299999999999272,28.580000000001746,29.910000000001673,0.0,0.0,0.0,HT61,1675130400,1.0,2023-01-30,2023-01-31 02:00,02:00,2,night,Monday,2023,1,4,2023,1,5,19
2023-01-31 02:00:00,14.7,15.0,31.0,0.0,0.98,0.0,48.96,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HT62,1675130400,1.0,2023-01-30,2023-01-31 02:00,02:00,2,night,Monday,2023,1,4,2023,1,5,19
2023-01-31 03:00:00,12.07,12.0,37.0,0.0,0.98,0.0,15.88,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HT62,1675134000,1.0,2023-01-30,2023-01-31 03:00,03:00,3,night,Monday,2023,1,4,2023,1,5,20
2023-01-31 03:00:00,15.98,16.0,36.0,0.48,0.92,0.08,27.23,0.59,0.95,2.29,1272.1,31524.09,0.95,0.0,0.0,4.82,7.69,1273.05,31549.26,0.95,0.0,0.0,0.9500000000000455,25.169999999998254,26.1199999999983,0.0,0.0,0.0,HT61,1675134000,1.0,2023-01-30,2023-01-31 03:00,03:00,3,night,Monday,2023,1,4,2023,1,5,20
2023-01-31 04:00:00,3.97,4.0,13.0,0.0,0.42,0.0,23.25,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HT62,1675137600,1.0,2023-01-30,2023-01-31 04:00,04:00,4,night,Monday,2023,1,4,2023,1,5,21
2023-01-31 04:00:00,12.06,12.0,33.0,0.78,0.9,0.31,19.24,0.63,-0.39,8.99,1273.05,31549.26,0.95,0.0,0.0,-5.49,0.84,1274.73,31566.74,0.95,0.0,0.0,1.6800000000000637,17.4800000000032,19.160000000003265,0.0,0.0,0.0,HT61,1675137600,1.0,2023-01-30,2023-01-31 04:00,04:00,4,night,Monday,2023,1,4,2023,1,5,21
2023-01-31 05:00:00,17.85,18.0,34.0,0.64,0.95,0.11,27.62,0.65,-4.65,6.73,1274.73,31568.05,0.95,0.0,0.0,1.85,3.08,1275.93,31593.24,0.95,0.0,0.0,1.2000000000000455,25.19000000000233,26.390000000002374,0.0,0.0,0.0,HT61,1675141200,1.0,2023-01-30,2023-01-31 05:00,05:00,5,night,Monday,2023,1,4,2023,1,5,22
2023-01-31 05:00:00,18.9,19.0,36.0,0.0,0.98,0.0,36.28,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HT62,1675141200,1.0,2023-01-30,2023-01-31 05:00,05:00,5,night,Monday,2023,1,4,2023,1,5,22
2023-01-31 06:00:00,4.41,4.0,31.0,1.08,0.33,0.78,8.84,0.5,0.5,1.85,1275.93,31593.73,0.95,241.17,548.25,-3.98,-1.01,1276.66,31601.3,0.95,241.26,548.29,0.7300000000000182,7.569999999999709,8.299999999999727,0.09000000000000341,0.03999999999996362,0.12999999999996703,HT61,1675144800,1.0,2023-01-30,2023-01-31 06:00,06:00,6,night,Monday,2023,1,4,2023,1,5,23
2023-01-31 06:00:00,7.92,8.0,28.0,0.0,0.76,0.0,34.41,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HT62,1675144800,1.0,2023-01-30,2023-01-31 06:00,06:00,6,night,Monday,2023,1,4,2023,1,5,23
2023-01-31 07:00:00,20.46,20.0,46.0,0.0,0.95,0.0,33.31,0.61,-1.79,7.29,1276.69,31601.6,0.95,241.27,548.29,-11.21,6.45,1277.9,31631.94,0.95,241.48,548.99,1.2100000000000364,30.340000000000146,31.550000000000182,0.20999999999997954,0.7000000000000455,0.910000000000025,HT61,1675148400,1.0,2023-01-31,2023-01-31 07:00,07:00,7,day,Tuesday,2023,1,4,2023,1,6,0
2023-01-31 07:00:00,18.53,19.0,45.0,0.0,0.98,0.0,27.61,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HT62,1675148400,1.0,2023-01-31,2023-01-31 07:00,07:00,7,day,Tuesday,2023,1,4,2023,1,6,0
2023-01-31 08:00:00,10.49,10.0,36.0,2.53,0.95,0.13,11.25,0.93,-3.19,-3.92,1277.9,31633.5,0.95,241.48,549.0,-5.89,-2.63,1279.82,31642.75,0.95,241.81,549.26,1.9199999999998454,9.25,11.169999999999845,0.3300000000000125,0.2599999999999909,0.5900000000000034,HT61,1675152000,1.0,2023-01-31,2023-01-31 08:00,08:00,8,day,Tuesday,2023,1,4,2023,1,6,1
2023-01-31 08:00:00,19.28,19.0,42.0,0.0,0.98,0.0,48.31,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HT62,1675152000,1.0,2023-01-31,2023-01-31 08:00,08:00,8,day,Tuesday,2023,1,4,2023,1,6,1
2023-01-31 09:00:00,20.68,21.0,51.0,0.0,0.97,0.0,76.41,0.27,-4.59,-6.56,1279.82,31646.93,0.95,241.81,549.27,0.56,2.63,1280.61,31720.29,0.95,241.91,550.17,0.7899999999999636,73.36000000000058,74.15000000000055,0.09999999999999432,0.8999999999999773,0.9999999999999716,HT61,1675155600,1.0,2023-01-31,2023-01-31 09:00,09:00,9,day,Tuesday,2023,1,4,2023,1,6,2
2023-01-31 09:00:00,19.64,20.0,41.0,0.0,0.98,0.0,51.14,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HT62,1675155600,1.0,2023-01-31,2023-01-31 09:00,09:00,9,day,Tuesday,2023,1,4,2023,1,6,2
2023-01-31 10:00:00,16.51,17.0,46.0,0.75,0.94,0.13,31.97,0.52,0.84,1.85,1280.69,31720.29,0.95,241.92,550.17,-1.12,4.42,1282.63,31750.32,0.95,242.24,550.71,1.9400000000000546,30.029999999998836,31.96999999999889,0.3200000000000216,0.5400000000000773,0.8600000000000989,HT61,1675159200,1.0,2023-01-31,2023-01-31 10:00,10:00,10,day,Tuesday,2023,1,4,2023,1,6,3
2023-01-31 10:00:00,12.02,12.0,42.0,0.0,0.99,0.0,48.15,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HT62,1675159200,1.0,2023-01-31,2023-01-31 10:00,10:00,10,day,Tuesday,2023,1,4,2023,1,6,3
2023-01-31 11:00:00,16.29,17.0,42.0,1.08,0.79,0.18,30.51,0.53,2.35,1.9,1282.63,31750.32,0.95,242.24,550.72,0.05,2.18,1283.49,31780.01,0.95,242.41,551.27,0.8599999999999,29.68999999999869,30.54999999999859,0.1699999999999875,0.5499999999999545,0.719999999999942,HT61,1675162800,1.0,2023-01-31,2023-01-31 11:00,11:00,11,day,Tuesday,2023,1,4,2023,1,6,4
2023-01-31 11:00:00,13.77,14.0,43.0,5.18,0.99,0.08,39.29,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HT62,1675162800,1.0,2023-01-31,2023-01-31 11:00,11:00,11,day,Tuesday,2023,1,4,2023,1,6,4
2023-01-31 12:00:00,17.4,17.0,43.0,0.0,0.98,0.0,50.69,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HT62,1675166400,1.0,2023-01-31,2023-01-31 12:00,12:00,12,day,Tuesday,2023,1,4,2023,1,6,5
